season,season_label,team,player,age_ref
2425,2024/2025,St. Pauli,Jackson Irvine,31.991786447638603
2425,2024/2025,St. Pauli,James Sands,25.062286105407257
2425,2024/2025,St. Pauli,Johannes Eggestein,26.902121834360027
2425,2024/2025,St. Pauli,Julien Yanda,17.83983572895277
2425,2024/2025,St. Pauli,Karol Mets,32.12320328542094
2425,2024/2025,St. Pauli,Lars Ritzka,26.986995208761122
2425,2024/2025,St. Pauli,Manolis Saliakas,28.555783709787818
2425,2024/2025,St. Pauli,Marwin Schmitz,17.998631074606433
2425,2024/2025,St. Pauli,Maurides,30.740588637919235
2425,2024/2025,St. Pauli,Morgan Guilavogui,26.740588637919235
2425,2024/2025,St. Pauli,Nikola Vasiljev,30.379192334017795
2425,2024/2025,St. Pauli,Noah Weißhaupt,23.77549623545517
2425,2024/2025,St. Pauli,Oladapo Afolayan,27.638603696098563
2425,2024/2025,St. Pauli,Philipp Treu,25.300479123887747
2425,2024/2025,St. Pauli,Robert Wagner,21.963039014373717
2425,2024/2025,St. Pauli,Romeo Aigbekaen,21.021218343600275
2425,2024/2025,St. Pauli,Ronny Seibt,19.72895277207392
2425,2024/2025,St. Pauli,Scott Banks,23.759069130732374
2425,2024/2025,St. Pauli,Siebe van der Heyden,27.085557837097877
2425,2024/2025,TSG Hoffenheim,Adam Hlozek,22.93223819301848
2425,2024/2025,TSG Hoffenheim,Alexander Prass,24.095824777549623
2425,2024/2025,TSG Hoffenheim,Andrej Kramaric,34.03148528405202
2425,2024/2025,TSG Hoffenheim,Anton Stach,26.622861054072555
2425,2024/2025,TSG Hoffenheim,Arthur Chaves,24.416153319644078
2425,2024/2025,TSG Hoffenheim,Attila Szalai,27.44147843942505
2425,2024/2025,TSG Hoffenheim,Bazoumana Touré,19.4031485284052
2425,2024/2025,TSG Hoffenheim,Christopher Lenz,30.770704996577688
2425,2024/2025,TSG Hoffenheim,David Jurásek,24.97741273100616
2425,2024/2025,TSG Hoffenheim,David Mokwa,21.319644079397673
2425,2024/2025,TSG Hoffenheim,Dennis Geiger,26.732375085557837
2425,2024/2025,TSG Hoffenheim,Diadie Samassekou,28.659822039698838
2425,2024/2025,TSG Hoffenheim,Erencan Yardimci,23.24435318275154
2425,2024/2025,TSG Hoffenheim,Finn Becker,24.89801505817933
2425,2024/2025,TSG Hoffenheim,Florian Grillitsch,29.97946611909651
2425,2024/2025,TSG Hoffenheim,Florian Micheler,20.12046543463381
2425,2024/2025,TSG Hoffenheim,Gift Orban,22.954140999315538
2425,2024/2025,TSG Hoffenheim,Grischa Prömel,29.828884325804243
2425,2024/2025,TSG Hoffenheim,Haris Tabakovic,31.028062970568104
2425,2024/2025,TSG Hoffenheim,Hennes Behrens,20.4435318275154
2425,2024/2025,TSG Hoffenheim,Ihlas Bebou,31.186858316221766
2425,2024/2025,TSG Hoffenheim,Jacob Bruun Larsen,26.77891854893908
2425,2024/2025,TSG Hoffenheim,Jakob Busk,31.5564681724846
2425,2024/2025,TSG Hoffenheim,Kevin Akpoguma,30.198494182067076
2425,2024/2025,TSG Hoffenheim,Lars Strobl,20.20807665982204
2425,2024/2025,TSG Hoffenheim,Leo Østigard,25.587953456536617
2425,2024/2025,TSG Hoffenheim,Luca Philipp,24.58590006844627
2425,2024/2025,TSG Hoffenheim,Luka Djuric,22.034223134839152
2425,2024/2025,TSG Hoffenheim,Marius Bulter,32.25462012320329
2425,2024/2025,TSG Hoffenheim,Max Moerstedt,19.45516769336071
2425,2024/2025,TSG Hoffenheim,Mergim Berisha,26.650239561943874
2425,2024/2025,TSG Hoffenheim,Noah Konig,22.12183436002738
2425,2024/2025,TSG Hoffenheim,Oliver Baumann,35.39493497604381
2425,2024/2025,TSG Hoffenheim,Paul Hennrich,20.073921971252567
2425,2024/2025,TSG Hoffenheim,Pavel Kaderábek,33.18001368925393
2425,2024/2025,TSG Hoffenheim,Robin Hranác,25.418206707734427
2425,2024/2025,TSG Hoffenheim,Stanley N'Soki,25.82067077344285
2425,2024/2025,TSG Hoffenheim,Tim Drexler,20.073921971252567
2425,2024/2025,TSG Hoffenheim,Tim Philipp,19.523613963039015
2425,2024/2025,TSG Hoffenheim,Tom Bischof,20.005475701574266
2425,2024/2025,TSG Hoffenheim,Umut Tohumcu,20.640657084188913
2425,2024/2025,TSG Hoffenheim,Valentin Gendrey,25.023956194387406
2425,2024/2025,VfB Stuttgart,Alexander Nübel,28.747433264887064
2425,2024/2025,VfB Stuttgart,Ameen Al Dakhil,23.07460643394935
2425,2024/2025,VfB Stuttgart,Angelo Stiller,24.238193018480494
2425,2024/2025,VfB Stuttgart,Anrie Chase,21.267624914442163
2425,2024/2025,VfB Stuttgart,Anthony Rouault,24.087611225188226
2425,2024/2025,VfB Stuttgart,Atakan Karazor,28.711841204654345
2425,2024/2025,VfB Stuttgart,Chris Führich,26.82819986310746
2425,2024/2025,VfB Stuttgart,Dan-Axel Zagadou,26.31895961670089
2425,2024/2025,VfB Stuttgart,Deniz Undav,28.947296372347708
2425,2024/2025,VfB Stuttgart,El Bilal Toure,24.306639288158795
2425,2024/2025,VfB Stuttgart,Enzo Millot,22.954140999315538
2425,2024/2025,VfB Stuttgart,Ermedin Demirovic,27.266255989048595
2425,2024/2025,VfB Stuttgart,Fabian Bredlow,30.403832991101986
2425,2024/2025,VfB Stuttgart,Fabian Rieder,23.367556468172484
2425,2024/2025,VfB Stuttgart,Finn Jeltsch,18.954140999315538
2425,2024/2025,VfB Stuttgart,Frans Krätzig,22.458590006844627
2425,2024/2025,VfB Stuttgart,Jacob Bruun Larsen,26.77891854893908
2425,2024/2025,VfB Stuttgart,Jamie Leweling,24.33949349760438
2425,2024/2025,VfB Stuttgart,Jarzinho Malanga,18.729637234770706
2425,2024/2025,VfB Stuttgart,Jeff Chabot,26.576317590691307
2425,2024/2025,VfB Stuttgart,Josha Vagnoman,24.629705681040384
2425,2024/2025,VfB Stuttgart,Justin Diehl,20.588637919233403
2425,2024/2025,VfB Stuttgart,Leonidas Stergiou,23.326488706365502
2425,2024/2025,VfB Stuttgart,Luca Jaquez,22.39561943874059
2425,2024/2025,VfB Stuttgart,Maximilian Mittelstädt,28.28473648186174
2425,2024/2025,VfB Stuttgart,Nick Woltemade,23.37303216974675
2425,2024/2025,VfB Stuttgart,Nikolas Nartey,25.352498288843258
2425,2024/2025,VfB Stuttgart,Pascal Stenzel,29.27857631759069
2425,2024/2025,VfB Stuttgart,Ramon Hendriks,23.95071868583162
2425,2024/2025,VfB Stuttgart,Silas Katompa-Mvumpa,27.055441478439427
2425,2024/2025,VfB Stuttgart,Stefan Drljaca,26.195756331279945
2425,2024/2025,VfB Stuttgart,Yannik Keitel,25.371663244353183
2425,2024/2025,VfL Bochum,Agon Elezi,24.487337440109513
2425,2024/2025,VfL Bochum,Aliou Baldé,22.548939082819988
2425,2024/2025,VfL Bochum,Anthony Losilla,38.74058863791923
2425,2024/2025,VfL Bochum,Bernardo,30.130047912388775
2425,2024/2025,VfL Bochum,Cristian Gamboa,35.68240930869268
2425,2024/2025,VfL Bochum,Dani de Wit,27.419575633127995
2425,2024/2025,VfL Bochum,Erhan Masovic,26.60369609856263
2425,2024/2025,VfL Bochum,Felix Passlack,27.08829568788501
2425,2024/2025,VfL Bochum,Georgios Masouras,31.49349760438056
2425,2024/2025,VfL Bochum,Gerrit Holtmann,30.26694045174538
2425,2024/2025,VfL Bochum,Ibrahim Sissoko,29.590691307323752
2425,2024/2025,VfL Bochum,Ivan Ordets,32.8952772073922
2425,2024/2025,VfL Bochum,Jakov Medic,26.976043805612594
2425,2024/2025,VfL Bochum,Kacper Koscierski,18.02053388090349
2425,2024/2025,VfL Bochum,Koji Miyoshi,28.262833675564682
2425,2024/2025,VfL Bochum,Lukas Daschner,27.468856947296374
2425,2024/2025,VfL Bochum,Mats Pannewig,20.670773442847366
2425,2024/2025,VfL Bochum,Matús Bero,30.05886379192334
2425,2024/2025,VfL Bochum,Maximilian Wittek,29.859000684462696
2425,2024/2025,VfL Bochum,Mohammed Tolba,20.947296372347708
2425,2024/2025,VfL Bochum,Moritz Broschinski,24.76659822039699
2425,2024/2025,VfL Bochum,Moritz-Broni Kwarteng,27.173169062286107
2425,2024/2025,VfL Bochum,Myron Boadu,24.45722108145106
2425,2024/2025,VfL Bochum,Noah Loosli,28.432580424366872
2425,2024/2025,VfL Bochum,Patrick Drewes,32.24366872005476
2425,2024/2025,VfL Bochum,Paul Grave,23.737166324435318
2425,2024/2025,VfL Bochum,Philipp Hofmann,32.251882272416154
2425,2024/2025,VfL Bochum,Samuel Bamba,21.377138945927445
2425,2024/2025,VfL Bochum,Tim Oermann,22.05612594113621
2425,2024/2025,VfL Bochum,Timo Horn,31.567419575633128
2425,2024/2025,VfL Bochum,Tom Krauss,24.021902806297057
2425,2024/2025,VfL Wolfsburg,Andreas Skov Olsen,25.503080082135522
2425,2024/2025,VfL Wolfsburg,Aster Vranckx,23.222450376454482
2425,2024/2025,VfL Wolfsburg,Bartosz Bialek,23.633127994524298
2425,2024/2025,VfL Wolfsburg,Bence Dárdai,19.430527036276523
2425,2024/2025,VfL Wolfsburg,Bennit Bröger,19.477070499657767
2425,2024/2025,VfL Wolfsburg,Cédric Zesiger,27.017111567419576
2425,2024/2025,VfL Wolfsburg,David Odogu,19.318275154004105
2425,2024/2025,VfL Wolfsburg,Denis Vavro,28.736481861738536
2425,2024/2025,VfL Wolfsburg,Jakub Kaminski,23.15126625598905
2425,2024/2025,VfL Wolfsburg,Jan Bürger,17.741273100616016
2425,2024/2025,VfL Wolfsburg,Joakim Maehle,28.112251882272417
2425,2024/2025,VfL Wolfsburg,Jonas Wind,25.9958932238193
2425,2024/2025,VfL Wolfsburg,Jonathan Akaegbobi,19.1813826146475
2425,2024/2025,VfL Wolfsburg,Kamil Grabara,25.913757700205338
2425,2024/2025,VfL Wolfsburg,Kevin Behrens,34.32991101984942
2425,2024/2025,VfL Wolfsburg,Kevin Paredes,21.987679671457904
2425,2024/2025,VfL Wolfsburg,Kilian Fischer,24.553045859000683
2425,2024/2025,VfL Wolfsburg,Konstantinos Koulierakis,21.587953456536617
2425,2024/2025,VfL Wolfsburg,Lovro Majer,27.449691991786448
2425,2024/2025,VfL Wolfsburg,Lukas Nmecha,26.543463381245722
2425,2024/2025,VfL Wolfsburg,Mads Roerslev,26.017796030116358
2425,2024/2025,VfL Wolfsburg,Marius Müller,31.561943874058862
2425,2024/2025,VfL Wolfsburg,Mathys Angély,18.193018480492814
2425,2024/2025,VfL Wolfsburg,Mattias Svanberg,26.16563997262149
2425,2024/2025,VfL Wolfsburg,Maximilian Arnold,31.093771389459274
2425,2024/2025,VfL Wolfsburg,Mohamed Amoura,24.815879534565365
2425,2024/2025,VfL Wolfsburg,Nicolas Cozza,25.913757700205338
2425,2024/2025,VfL Wolfsburg,Patrick Wimmer,24.084873374401095
2425,2024/2025,VfL Wolfsburg,Pavao Pervan,37.6290212183436
2425,2024/2025,VfL Wolfsburg,Ridle Baku,26.90485968514716
2425,2024/2025,VfL Wolfsburg,Salih Özcan,26.661190965092402
2425,2024/2025,VfL Wolfsburg,Sebastiaan Bornauw,26.275154004106778
2425,2024/2025,VfL Wolfsburg,Tiago Tomás,23.039014373716633
2425,2024/2025,VfL Wolfsburg,Till Neininger,18.324435318275153
2425,2024/2025,VfL Wolfsburg,Yannick Gerhardt,31.299110198494184
2425,2024/2025,Werder Bremen,Abdenego Nankishi,23.06365503080082
2425,2024/2025,Werder Bremen,Amos Pieper,27.449691991786448
2425,2024/2025,Werder Bremen,André Silva,30.053388090349078
2425,2024/2025,Werder Bremen,Anthony Jung,34.30527036276523
2425,2024/2025,Werder Bremen,Derrick Köhn,26.245037645448324
2425,2024/2025,Werder Bremen,Felix Agu,25.75770020533881
2425,2024/2025,Werder Bremen,Isak Hansen-Aarøen,20.854209445585216
2425,2024/2025,Werder Bremen,Issa Kaboré,23.567419575633128
2425,2024/2025,Werder Bremen,Jens Stage,28.88432580424367
2425,2024/2025,Werder Bremen,Julian Malatini,24.082135523613964
2425,2024/2025,Werder Bremen,Justin Njinmah,24.621492128678987
2425,2024/2025,Werder Bremen,Karim Coulibaly,18.105407255304584
2425,2024/2025,Werder Bremen,Keke Topp,21.26488706365503
2425,2024/2025,Werder Bremen,Leonardo Bittencourt,31.529089664613277
2425,2024/2025,Werder Bremen,Maik Lukowicz,30.491444216290212
2425,2024/2025,Werder Bremen,Marco Friedl,27.290896646132786
2425,2024/2025,Werder Bremen,Marco Grüll,27.06365503080082
2425,2024/2025,Werder Bremen,Markus Kolke,34.86652977412731
2425,2024/2025,Werder Bremen,Marvin Ducksch,30.99247091033539
2425,2024/2025,Werder Bremen,Michael Zetterer,29.56331279945243
2425,2024/2025,Werder Bremen,Mick Schmetgens,17.806981519507186
2425,2024/2025,Werder Bremen,Milos Veljkovic,29.760438056125942
2425,2024/2025,Werder Bremen,Mio Backhaus,21.204654346338124
2425,2024/2025,Werder Bremen,Mitchell Weiser,31.19233401779603
2425,2024/2025,Werder Bremen,Niklas Stark,30.21218343600274
2425,2024/2025,Werder Bremen,Oliver Burke,27.98904859685147
2425,2024/2025,Werder Bremen,Olivier Deman,25.07049965776865
2425,2024/2025,Werder Bremen,Patrice Covic,18.015058179329227
2425,2024/2025,Werder Bremen,Romano Schmid,25.423682409308693
2425,2024/2025,Werder Bremen,Senne Lynen,26.360027378507873
2425,2024/2025,Werder Bremen,Skelly Alvero,23.236139630390145
2425,2024/2025,Werder Bremen,Wesley Adeh,17.913757700205338
