league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
3,2024,27761,2024-09-14 13:30:00,120,119,Hoffenheim,Bayer Leverkusen,LEV,HOF,1,4,1.06356,3.41829,True,True,https://understat.com/match/27761
3,2024,27766,2024-09-14 16:30:00,287,117,Holstein Kiel,Bayern Munich,BAY,KIE,1,6,0.299776,4.13442,True,True,https://understat.com/match/27766
3,2024,27763,2024-09-14 13:30:00,136,240,RasenBallsport Leipzig,Union Berlin,UNI,RBL,0,0,1.29462,0.859112,True,True,https://understat.com/match/27763
3,2024,27764,2024-09-14 13:30:00,131,132,Wolfsburg,Eintracht Frankfurt,EIN,WOL,1,2,1.23249,2.86858,True,True,https://understat.com/match/27764
3,2024,27767,2024-09-15 13:30:00,121,288,Augsburg,St. Pauli,SPA,AUG,3,1,2.61475,0.49314,True,True,https://understat.com/match/27767
3,2024,27768,2024-09-15 15:30:00,125,123,Mainz 05,Werder Bremen,WER,MAI,1,2,1.67115,1.8089,True,True,https://understat.com/match/27768
3,2024,27769,2024-09-20 18:30:00,121,125,Augsburg,Mainz 05,MAI,AUG,2,3,2.79562,1.25788,True,True,https://understat.com/match/27769
3,2024,27771,2024-09-21 13:30:00,268,287,Bochum,Holstein Kiel,KIE,BOC,2,2,1.32383,2.26878,True,True,https://understat.com/match/27771
3,2024,27774,2024-09-21 16:30:00,132,130,Eintracht Frankfurt,Borussia M.Gladbach,BMG,EIN,2,0,2.93252,1.19669,True,True,https://understat.com/match/27774
3,2024,27772,2024-09-21 13:30:00,280,135,FC Heidenheim,Freiburg,FRE,HEI,0,3,0.379656,1.23884,True,True,https://understat.com/match/27772
3,2024,27770,2024-09-21 13:30:00,240,120,Union Berlin,Hoffenheim,HOF,UNI,2,1,1.21587,0.378776,True,True,https://understat.com/match/27770
3,2024,27773,2024-09-21 13:30:00,123,117,Werder Bremen,Bayern Munich,BAY,WER,0,5,0.0,3.34451,True,True,https://understat.com/match/27773
3,2024,27775,2024-09-22 13:30:00,119,131,Bayer Leverkusen,Wolfsburg,WOL,LEV,4,3,1.71874,0.836406,True,True,https://understat.com/match/27775
3,2024,27777,2024-09-22 17:30:00,288,136,St. Pauli,RasenBallsport Leipzig,RBL,SPA,0,0,1.67285,0.841324,True,True,https://understat.com/match/27777
3,2024,27776,2024-09-22 15:30:00,133,129,VfB Stuttgart,Borussia Dortmund,DOR,STU,5,1,3.56218,0.60692,True,True,https://understat.com/match/27776
3,2024,27778,2024-09-27 18:30:00,129,268,Borussia Dortmund,Bochum,BOC,DOR,4,2,4.1712,1.02915,True,True,https://understat.com/match/27778
3,2024,27784,2024-09-28 16:30:00,117,119,Bayern Munich,Bayer Leverkusen,LEV,BAY,1,1,1.19457,0.0870163,True,True,https://understat.com/match/27784
3,2024,27782,2024-09-28 13:30:00,130,240,Borussia M.Gladbach,Union Berlin,UNI,BMG,1,0,1.38305,0.731164,True,True,https://understat.com/match/27782
3,2024,27779,2024-09-28 13:30:00,135,288,Freiburg,St. Pauli,SPA,FRE,0,3,1.10172,1.40925,True,True,https://understat.com/match/27779
3,2024,27781,2024-09-28 13:30:00,125,280,Mainz 05,FC Heidenheim,HEI,MAI,0,2,0.371434,1.09304,True,True,https://understat.com/match/27781
3,2024,27783,2024-09-28 13:30:00,136,121,RasenBallsport Leipzig,Augsburg,AUG,RBL,4,0,2.81593,1.07415,True,True,https://understat.com/match/27783
3,2024,27780,2024-09-28 13:30:00,131,133,Wolfsburg,VfB Stuttgart,STU,WOL,2,2,1.0386,2.58036,True,True,https://understat.com/match/27780
3,2024,27786,2024-09-29 15:30:00,120,123,Hoffenheim,Werder Bremen,WER,HOF,3,4,1.78654,4.06917,True,True,https://understat.com/match/27786
3,2024,27785,2024-09-29 13:30:00,287,132,Holstein Kiel,Eintracht Frankfurt,EIN,KIE,2,4,1.02971,2.43436,True,True,https://understat.com/match/27785
3,2024,27790,2024-10-04 18:30:00,121,130,Augsburg,Borussia M.Gladbach,BMG,AUG,2,1,1.75524,0.807021,True,True,https://understat.com/match/27790
3,2024,27794,2024-10-05 13:30:00,119,287,Bayer Leverkusen,Holstein Kiel,KIE,LEV,2,2,2.5839,1.98438,True,True,https://understat.com/match/27794
3,2024,27792,2024-10-05 13:30:00,268,131,Bochum,Wolfsburg,WOL,BOC,1,3,2.28586,2.37344,True,True,https://understat.com/match/27792
3,2024,27793,2024-10-05 16:30:00,288,125,St. Pauli,Mainz 05,MAI,SPA,0,3,0.805413,1.29606,True,True,https://understat.com/match/27793
3,2024,27791,2024-10-05 13:30:00,240,129,Union Berlin,Borussia Dortmund,DOR,UNI,2,1,1.52691,0.748758,True,True,https://understat.com/match/27791
3,2024,27789,2024-10-05 13:30:00,123,135,Werder Bremen,Freiburg,FRE,WER,0,1,0.879674,1.58065,True,True,https://understat.com/match/27789
3,2024,27787,2024-10-06 15:30:00,132,117,Eintracht Frankfurt,Bayern Munich,BAY,EIN,3,3,1.49515,2.83119,True,True,https://understat.com/match/27787
3,2024,27788,2024-10-06 13:30:00,280,136,FC Heidenheim,RasenBallsport Leipzig,RBL,HEI,0,1,1.08159,1.81585,True,True,https://understat.com/match/27788
3,2024,27795,2024-10-06 17:30:00,133,120,VfB Stuttgart,Hoffenheim,HOF,STU,1,1,1.72567,0.893468,True,True,https://understat.com/match/27795
3,2024,27798,2024-10-18 18:30:00,129,288,Borussia Dortmund,St. Pauli,SPA,DOR,2,1,3.97161,1.07012,True,True,https://understat.com/match/27798
3,2024,27796,2024-10-19 13:30:00,119,132,Bayer Leverkusen,Eintracht Frankfurt,EIN,LEV,2,1,4.07146,1.55158,True,True,https://understat.com/match/27796
3,2024,27797,2024-10-19 16:30:00,117,133,Bayern Munich,VfB Stuttgart,STU,BAY,4,0,3.61889,0.286656,True,True,https://understat.com/match/27797
3,2024,27803,2024-10-19 13:30:00,130,280,Borussia M.Gladbach,FC Heidenheim,HEI,BMG,3,2,4.14976,1.89766,True,True,https://understat.com/match/27803
3,2024,27800,2024-10-19 13:30:00,135,121,Freiburg,Augsburg,AUG,FRE,3,1,1.07588,0.868723,True,True,https://understat.com/match/27800
3,2024,27799,2024-10-19 13:30:00,120,268,Hoffenheim,Bochum,BOC,HOF,3,1,2.46268,2.3454,True,True,https://understat.com/match/27799
3,2024,27802,2024-10-19 13:30:00,125,136,Mainz 05,RasenBallsport Leipzig,RBL,MAI,0,2,0.611288,2.16084,True,True,https://understat.com/match/27802
3,2024,27804,2024-10-20 13:30:00,287,240,Holstein Kiel,Union Berlin,UNI,KIE,0,2,0.901058,1.2809,True,True,https://understat.com/match/27804
3,2024,27801,2024-10-20 15:30:00,131,123,Wolfsburg,Werder Bremen,WER,WOL,2,4,2.17351,2.14788,True,True,https://understat.com/match/27801
3,2024,27810,2024-10-25 18:30:00,125,130,Mainz 05,Borussia M.Gladbach,BMG,MAI,1,1,1.45557,0.934033,True,True,https://understat.com/match/27810
3,2024,27809,2024-10-26 13:30:00,121,129,Augsburg,Borussia Dortmund,DOR,AUG,2,1,0.560509,0.776944,True,True,https://understat.com/match/27809
3,2024,27806,2024-10-26 13:30:00,136,135,RasenBallsport Leipzig,Freiburg,FRE,RBL,3,1,2.69047,1.75887,True,True,https://understat.com/match/27806
3,2024,27813,2024-10-26 13:30:00,288,131,St. Pauli,Wolfsburg,WOL,SPA,0,0,0.730167,0.940969,True,True,https://understat.com/match/27813
3,2024,27805,2024-10-26 13:30:00,133,287,VfB Stuttgart,Holstein Kiel,KIE,STU,2,1,1.90999,0.680092,True,True,https://understat.com/match/27805
3,2024,27808,2024-10-26 16:30:00,123,119,Werder Bremen,Bayer Leverkusen,LEV,WER,2,2,1.78808,1.30852,True,True,https://understat.com/match/27808
3,2024,27812,2024-10-27 14:30:00,268,117,Bochum,Bayern Munich,BAY,BOC,0,5,0.205046,3.1499,True,True,https://understat.com/match/27812
3,2024,27807,2024-10-27 18:30:00,280,120,FC Heidenheim,Hoffenheim,HOF,HEI,0,0,1.57817,0.692793,True,True,https://understat.com/match/27807
3,2024,27811,2024-10-27 16:30:00,240,132,Union Berlin,Eintracht Frankfurt,EIN,UNI,1,1,1.86305,1.54058,True,True,https://understat.com/match/27811
3,2024,27814,2024-11-01 19:30:00,119,133,Bayer Leverkusen,VfB Stuttgart,STU,LEV,0,0,2.78287,0.223778,True,True,https://understat.com/match/27814
3,2024,27815,2024-11-02 14:30:00,117,240,Bayern Munich,Union Berlin,UNI,BAY,3,0,2.76181,0.4664,True,True,https://understat.com/match/27815
3,2024,27816,2024-11-02 17:30:00,129,136,Borussia Dortmund,RasenBallsport Leipzig,RBL,DOR,2,1,3.30102,0.23928,True,True,https://understat.com/match/27816
3,2024,27817,2024-11-02 14:30:00,132,268,Eintracht Frankfurt,Bochum,BOC,EIN,7,2,3.83028,2.08714,True,True,https://understat.com/match/27817
3,2024,27818,2024-11-02 14:30:00,120,288,Hoffenheim,St. Pauli,SPA,HOF,0,2,0.746379,1.1155,True,True,https://understat.com/match/27818
3,2024,27822,2024-11-02 14:30:00,287,280,Holstein Kiel,FC Heidenheim,HEI,KIE,1,0,2.13316,1.27585,True,True,https://understat.com/match/27822
3,2024,27820,2024-11-02 14:30:00,131,121,Wolfsburg,Augsburg,AUG,WOL,1,1,1.11324,0.499473,True,True,https://understat.com/match/27820
3,2024,27821,2024-11-03 16:30:00,130,123,Borussia M.Gladbach,Werder Bremen,WER,BMG,4,1,2.95668,1.30211,True,True,https://understat.com/match/27821
3,2024,27819,2024-11-03 14:30:00,135,125,Freiburg,Mainz 05,MAI,FRE,0,0,0.463898,0.903716,True,True,https://understat.com/match/27819
3,2024,27829,2024-11-08 19:30:00,240,135,Union Berlin,Freiburg,FRE,UNI,0,0,0.801684,2.66619,True,True,https://understat.com/match/27829
3,2024,27830,2024-11-09 14:30:00,268,119,Bochum,Bayer Leverkusen,LEV,BOC,1,1,0.777554,1.40554,True,True,https://understat.com/match/27830
3,2024,27828,2024-11-09 14:30:00,125,129,Mainz 05,Borussia Dortmund,DOR,MAI,3,1,3.18749,0.845107,True,True,https://understat.com/match/27828
3,2024,27824,2024-11-09 17:30:00,136,130,RasenBallsport Leipzig,Borussia M.Gladbach,BMG,RBL,0,0,0.849803,1.31521,True,True,https://understat.com/match/27824
3,2024,27831,2024-11-09 14:30:00,288,117,St. Pauli,Bayern Munich,BAY,SPA,0,1,0.0751538,1.67296,True,True,https://understat.com/match/27831
3,2024,27826,2024-11-09 14:30:00,123,287,Werder Bremen,Holstein Kiel,KIE,WER,2,1,2.26129,0.884231,True,True,https://understat.com/match/27826
3,2024,27827,2024-11-10 14:30:00,121,120,Augsburg,Hoffenheim,HOF,AUG,0,0,0.970329,0.415649,True,True,https://understat.com/match/27827
3,2024,27825,2024-11-10 18:30:00,280,131,FC Heidenheim,Wolfsburg,WOL,HEI,1,3,2.62448,1.55233,True,True,https://understat.com/match/27825
3,2024,27823,2024-11-10 16:30:00,133,132,VfB Stuttgart,Eintracht Frankfurt,EIN,STU,2,3,2.81862,1.93894,True,True,https://understat.com/match/27823
3,2024,27834,2024-11-22 19:30:00,117,121,Bayern Munich,Augsburg,AUG,BAY,3,0,4.02659,0.149096,True,True,https://understat.com/match/27834
3,2024,27832,2024-11-23 14:30:00,119,280,Bayer Leverkusen,FC Heidenheim,HEI,LEV,5,2,2.02581,1.03141,True,True,https://understat.com/match/27832
3,2024,27835,2024-11-23 14:30:00,129,135,Borussia Dortmund,Freiburg,FRE,DOR,4,0,1.49974,1.1957,True,True,https://understat.com/match/27835
3,2024,27836,2024-11-23 17:30:00,132,123,Eintracht Frankfurt,Werder Bremen,WER,EIN,1,0,1.47057,0.632819,True,True,https://understat.com/match/27836
3,2024,27837,2024-11-23 14:30:00,120,136,Hoffenheim,RasenBallsport Leipzig,RBL,HOF,4,3,2.60143,1.72976,True,True,https://understat.com/match/27837
3,2024,27833,2024-11-23 14:30:00,133,268,VfB Stuttgart,Bochum,BOC,STU,2,0,2.05767,0.652259,True,True,https://understat.com/match/27833
3,2024,27838,2024-11-23 14:30:00,131,240,Wolfsburg,Union Berlin,UNI,WOL,1,0,0.742754,0.63337,True,True,https://understat.com/match/27838
3,2024,27839,2024-11-24 16:30:00,130,288,Borussia M.Gladbach,St. Pauli,SPA,BMG,2,0,2.99128,1.15234,True,True,https://understat.com/match/27839
3,2024,27840,2024-11-24 14:30:00,287,125,Holstein Kiel,Mainz 05,MAI,KIE,0,3,0.346026,2.13631,True,True,https://understat.com/match/27840
3,2024,27846,2024-11-30 14:30:00,121,268,Augsburg,Bochum,BOC,AUG,1,0,2.15529,0.250706,True,True,https://understat.com/match/27846
3,2024,27842,2024-11-30 17:30:00,129,117,Borussia Dortmund,Bayern Munich,BAY,DOR,1,1,0.55981,1.83117,True,True,https://understat.com/match/27842
3,2024,27845,2024-11-30 14:30:00,135,130,Freiburg,Borussia M.Gladbach,BMG,FRE,3,1,2.15426,1.27811,True,True,https://understat.com/match/27845
3,2024,27841,2024-11-30 14:30:00,136,131,RasenBallsport Leipzig,Wolfsburg,WOL,RBL,1,5,1.4486,2.69881,True,True,https://understat.com/match/27841
3,2024,27849,2024-11-30 14:30:00,288,287,St. Pauli,Holstein Kiel,KIE,SPA,3,1,1.96179,1.1506,True,True,https://understat.com/match/27849
3,2024,27848,2024-11-30 14:30:00,240,119,Union Berlin,Bayer Leverkusen,LEV,UNI,1,2,1.11328,0.906684,True,True,https://understat.com/match/27848
3,2024,27844,2024-11-30 14:30:00,123,133,Werder Bremen,VfB Stuttgart,STU,WER,2,2,2.14949,1.6651,True,True,https://understat.com/match/27844
3,2024,27843,2024-12-01 16:30:00,280,132,FC Heidenheim,Eintracht Frankfurt,EIN,HEI,0,4,0.861094,3.19019,True,True,https://understat.com/match/27843
3,2024,27847,2024-12-01 16:30:00,125,120,Mainz 05,Hoffenheim,HOF,MAI,2,0,2.62793,0.814599,True,True,https://understat.com/match/27847
3,2024,27851,2024-12-06 19:30:00,133,240,VfB Stuttgart,Union Berlin,UNI,STU,3,2,1.81349,1.86301,True,True,https://understat.com/match/27851
3,2024,27850,2024-12-07 14:30:00,119,288,Bayer Leverkusen,St. Pauli,SPA,LEV,2,1,0.729523,2.18395,True,True,https://understat.com/match/27850
3,2024,27857,2024-12-07 14:30:00,117,280,Bayern Munich,FC Heidenheim,HEI,BAY,4,2,3.08538,1.16879,True,True,https://understat.com/match/27857
3,2024,27855,2024-12-07 14:30:00,268,123,Bochum,Werder Bremen,WER,BOC,0,1,1.16256,1.20754,True,True,https://understat.com/match/27855
3,2024,27854,2024-12-07 17:30:00,130,129,Borussia M.Gladbach,Borussia Dortmund,DOR,BMG,1,1,1.10194,1.58856,True,True,https://understat.com/match/27854
3,2024,27858,2024-12-07 14:30:00,132,121,Eintracht Frankfurt,Augsburg,AUG,EIN,2,2,1.53465,1.17089,True,True,https://understat.com/match/27858
3,2024,27856,2024-12-07 14:30:00,287,136,Holstein Kiel,RasenBallsport Leipzig,RBL,KIE,0,2,1.14963,1.72704,True,True,https://understat.com/match/27856
3,2024,27852,2024-12-08 16:30:00,120,135,Hoffenheim,Freiburg,FRE,HOF,1,1,1.49449,1.53138,True,True,https://understat.com/match/27852
3,2024,27853,2024-12-08 14:30:00,131,125,Wolfsburg,Mainz 05,MAI,WOL,4,3,1.48692,3.02237,True,True,https://understat.com/match/27853
3,2024,27862,2024-12-13 19:30:00,135,131,Freiburg,Wolfsburg,WOL,FRE,3,2,2.96777,1.85123,True,True,https://understat.com/match/27862
3,2024,27863,2024-12-14 14:30:00,121,119,Augsburg,Bayer Leverkusen,LEV,AUG,0,2,0.43671,1.02095,True,True,https://understat.com/match/27863
3,2024,27865,2024-12-14 14:30:00,130,287,Borussia M.Gladbach,Holstein Kiel,KIE,BMG,4,1,2.33425,0.323948,True,True,https://understat.com/match/27865
3,2024,27864,2024-12-14 14:30:00,125,117,Mainz 05,Bayern Munich,BAY,MAI,2,1,1.64219,0.992002,True,True,https://understat.com/match/27864
3,2024,27867,2024-12-14 17:30:00,288,123,St. Pauli,Werder Bremen,WER,SPA,0,2,0.515437,0.986101,True,True,https://understat.com/match/27867
3,2024,27866,2024-12-14 14:30:00,240,268,Union Berlin,Bochum,BOC,UNI,1,1,3.0131,1.23723,True,True,https://understat.com/match/27866
3,2024,27860,2024-12-15 16:30:00,129,120,Borussia Dortmund,Hoffenheim,HOF,DOR,1,1,0.433347,1.31436,True,True,https://understat.com/match/27860
3,2024,27861,2024-12-15 14:30:00,280,133,FC Heidenheim,VfB Stuttgart,STU,HEI,1,3,0.808275,3.46171,True,True,https://understat.com/match/27861
3,2024,27859,2024-12-15 18:30:00,136,132,RasenBallsport Leipzig,Eintracht Frankfurt,EIN,RBL,2,1,2.4958,0.839379,True,True,https://understat.com/match/27859
3,2024,27870,2024-12-20 19:30:00,117,136,Bayern Munich,RasenBallsport Leipzig,RBL,BAY,5,1,4.35715,0.552564,True,True,https://understat.com/match/27870
3,2024,27868,2024-12-21 17:30:00,119,135,Bayer Leverkusen,Freiburg,FRE,LEV,5,1,3.25968,1.34161,True,True,https://understat.com/match/27868
3,2024,27871,2024-12-21 14:30:00,132,125,Eintracht Frankfurt,Mainz 05,MAI,EIN,1,3,2.58915,0.753285,True,True,https://understat.com/match/27871
3,2024,27872,2024-12-21 14:30:00,120,130,Hoffenheim,Borussia M.Gladbach,BMG,HOF,1,2,3.7229,0.490494,True,True,https://understat.com/match/27872
3,2024,27876,2024-12-21 14:30:00,287,121,Holstein Kiel,Augsburg,AUG,KIE,5,1,2.48595,1.13064,True,True,https://understat.com/match/27876
3,2024,27869,2024-12-21 14:30:00,133,288,VfB Stuttgart,St. Pauli,SPA,STU,0,1,2.41593,2.57781,True,True,https://understat.com/match/27869
3,2024,27873,2024-12-21 14:30:00,123,240,Werder Bremen,Union Berlin,UNI,WER,4,1,2.73356,1.64107,True,True,https://understat.com/match/27873
3,2024,27875,2024-12-22 14:30:00,268,280,Bochum,FC Heidenheim,HEI,BOC,2,0,1.68369,0.512353,True,True,https://understat.com/match/27875
3,2024,27874,2024-12-22 16:30:00,131,129,Wolfsburg,Borussia Dortmund,DOR,WOL,1,3,1.95337,2.4116,True,True,https://understat.com/match/27874
3,2024,27878,2025-01-10 19:30:00,129,119,Borussia Dortmund,Bayer Leverkusen,LEV,DOR,2,3,1.48663,1.8834,True,True,https://understat.com/match/27878
3,2024,27884,2025-01-11 17:30:00,130,117,Borussia M.Gladbach,Bayern Munich,BAY,BMG,0,1,0.326195,4.47736,True,True,https://understat.com/match/27884
3,2024,27880,2025-01-11 14:30:00,280,240,FC Heidenheim,Union Berlin,UNI,HEI,2,0,1.75563,1.03435,True,True,https://understat.com/match/27880
3,2024,27881,2025-01-11 14:30:00,135,287,Freiburg,Holstein Kiel,KIE,FRE,3,2,0.750017,1.66855,True,True,https://understat.com/match/27881
3,2024,27879,2025-01-11 14:30:00,120,131,Hoffenheim,Wolfsburg,WOL,HOF,0,1,1.18042,1.49127,True,True,https://understat.com/match/27879
3,2024,27883,2025-01-11 14:30:00,125,268,Mainz 05,Bochum,BOC,MAI,2,0,1.7238,0.697735,True,True,https://understat.com/match/27883
3,2024,27885,2025-01-11 14:30:00,288,132,St. Pauli,Eintracht Frankfurt,EIN,SPA,0,1,2.5542,2.23689,True,True,https://understat.com/match/27885
3,2024,27882,2025-01-12 16:30:00,121,133,Augsburg,VfB Stuttgart,STU,AUG,0,1,0.339144,2.61617,True,True,https://understat.com/match/27882
3,2024,27877,2025-01-12 14:30:00,136,123,RasenBallsport Leipzig,Werder Bremen,WER,RBL,4,2,2.65039,1.32687,True,True,https://understat.com/match/27877
3,2024,27886,2025-01-14 19:30:00,119,125,Bayer Leverkusen,Mainz 05,MAI,LEV,1,0,1.99412,0.603471,True,True,https://understat.com/match/27886
3,2024,27889,2025-01-14 19:30:00,132,135,Eintracht Frankfurt,Freiburg,FRE,EIN,4,1,2.82238,0.587762,True,True,https://understat.com/match/27889
3,2024,27894,2025-01-14 17:30:00,287,129,Holstein Kiel,Borussia Dortmund,DOR,KIE,4,2,1.95929,1.16391,True,True,https://understat.com/match/27894
3,2024,27891,2025-01-14 19:30:00,131,130,Wolfsburg,Borussia M.Gladbach,BMG,WOL,5,1,3.72762,0.856948,True,True,https://understat.com/match/27891
3,2024,27888,2025-01-15 19:30:00,117,120,Bayern Munich,Hoffenheim,HOF,BAY,5,0,3.80458,0.222965,True,True,https://understat.com/match/27888
3,2024,27893,2025-01-15 17:30:00,268,288,Bochum,St. Pauli,SPA,BOC,1,0,1.8213,1.15308,True,True,https://understat.com/match/27893
3,2024,27892,2025-01-15 19:30:00,240,121,Union Berlin,Augsburg,AUG,UNI,0,2,0.549286,1.41902,True,True,https://understat.com/match/27892
3,2024,27887,2025-01-15 19:30:00,133,136,VfB Stuttgart,RasenBallsport Leipzig,RBL,STU,2,1,2.42754,0.710278,True,True,https://understat.com/match/27887
3,2024,27890,2025-01-15 19:30:00,123,280,Werder Bremen,FC Heidenheim,HEI,WER,3,3,1.87497,1.91878,True,True,https://understat.com/match/27890
3,2024,27898,2025-01-17 19:30:00,132,129,Eintracht Frankfurt,Borussia Dortmund,DOR,EIN,2,0,2.05106,0.57641,True,True,https://understat.com/match/27898
3,2024,27895,2025-01-18 17:30:00,119,130,Bayer Leverkusen,Borussia M.Gladbach,BMG,LEV,3,1,2.08382,0.473935,True,True,https://understat.com/match/27895
3,2024,27897,2025-01-18 14:30:00,117,131,Bayern Munich,Wolfsburg,WOL,BAY,3,2,3.23282,0.702414,True,True,https://understat.com/match/27897
3,2024,27902,2025-01-18 14:30:00,268,136,Bochum,RasenBallsport Leipzig,RBL,BOC,3,3,2.75969,2.38567,True,True,https://understat.com/match/27902
3,2024,27899,2025-01-18 14:30:00,280,288,FC Heidenheim,St. Pauli,SPA,HEI,0,2,0.923964,2.23242,True,True,https://understat.com/match/27899
3,2024,27903,2025-01-18 14:30:00,287,120,Holstein Kiel,Hoffenheim,HOF,KIE,1,3,0.908525,0.905544,True,True,https://understat.com/match/27903
3,2024,27896,2025-01-18 14:30:00,133,135,VfB Stuttgart,Freiburg,FRE,STU,4,0,2.26605,0.187694,True,True,https://understat.com/match/27896
3,2024,27901,2025-01-19 14:30:00,240,125,Union Berlin,Mainz 05,MAI,UNI,2,1,2.44953,1.40424,True,True,https://understat.com/match/27901
3,2024,27900,2025-01-19 16:30:00,123,121,Werder Bremen,Augsburg,AUG,WER,0,2,1.15183,1.31644,True,True,https://understat.com/match/27900
3,2024,27910,2025-01-24 19:30:00,131,287,Wolfsburg,Holstein Kiel,KIE,WOL,2,2,2.52045,0.265769,True,True,https://understat.com/match/27910
3,2024,27911,2025-01-25 14:30:00,121,280,Augsburg,FC Heidenheim,HEI,AUG,2,1,1.63821,0.94738,True,True,https://understat.com/match/27911
3,2024,27905,2025-01-25 14:30:00,129,123,Borussia Dortmund,Werder Bremen,WER,DOR,2,2,1.49423,1.11662,True,True,https://understat.com/match/27905
3,2024,27908,2025-01-25 17:30:00,130,268,Borussia M.Gladbach,Bochum,BOC,BMG,3,0,2.93153,0.759449,True,True,https://understat.com/match/27908
3,2024,27912,2025-01-25 14:30:00,135,117,Freiburg,Bayern Munich,BAY,FRE,1,2,0.271308,0.787581,True,True,https://understat.com/match/27912
3,2024,27909,2025-01-25 14:30:00,125,133,Mainz 05,VfB Stuttgart,STU,MAI,2,0,2.22883,0.917385,True,True,https://understat.com/match/27909
3,2024,27904,2025-01-25 14:30:00,136,119,RasenBallsport Leipzig,Bayer Leverkusen,LEV,RBL,2,2,0.708246,2.57674,True,True,https://understat.com/match/27904
3,2024,27906,2025-01-26 14:30:00,120,132,Hoffenheim,Eintracht Frankfurt,EIN,HOF,2,2,2.32141,2.30325,True,True,https://understat.com/match/27906
3,2024,27907,2025-01-26 16:30:00,288,240,St. Pauli,Union Berlin,UNI,SPA,3,0,1.40358,0.986402,True,True,https://understat.com/match/27907
3,2024,27921,2025-01-31 19:30:00,123,125,Werder Bremen,Mainz 05,MAI,WER,1,0,2.58542,1.01597,True,True,https://understat.com/match/27921
