season,season_label,game_id,team,avg_age,goals,shots,goals_per_shot
2425,2024/2025,711446,TSG Hoffenheim,25.714285714285715,1,11,0.09090909090909091
2425,2024/2025,711447,Bayer Leverkusen,25.903225806451612,2,26,0.07692307692307693
2425,2024/2025,711447,RB Leipzig,24.37142857142857,3,8,0.375
2425,2024/2025,711448,1. FC Union Berlin,28.0,1,11,0.09090909090909091
2425,2024/2025,711448,St. Pauli,26.176470588235293,0,8,0.0
2425,2024/2025,711449,Bayern Munich,25.970588235294116,2,12,0.16666666666666666
2425,2024/2025,711449,SC Freiburg,26.96551724137931,0,9,0.0
2425,2024/2025,711450,FC Augsburg,26.235294117647058,3,18,0.16666666666666666
2425,2024/2025,711450,St. Pauli,26.176470588235293,1,11,0.09090909090909091
2425,2024/2025,711451,Borussia Mönchengladbach,26.06896551724138,1,15,0.06666666666666667
2425,2024/2025,711451,VfB Stuttgart,25.15625,3,12,0.25
2425,2024/2025,711452,1. FC Heidenheim 1846,27.79310344827586,2,11,0.18181818181818182
2425,2024/2025,711452,Borussia Dortmund,25.37142857142857,4,13,0.3076923076923077
2425,2024/2025,711453,Mainz,27.642857142857142,1,16,0.0625
2425,2024/2025,711453,Werder Bremen,26.21875,2,14,0.14285714285714285
2425,2024/2025,711454,Eintracht Frankfurt,25.266666666666666,2,14,0.14285714285714285
2425,2024/2025,711454,VfL Wolfsburg,25.4,1,18,0.05555555555555555
2425,2024/2025,711455,1. FC Union Berlin,28.0,0,10,0.0
2425,2024/2025,711455,RB Leipzig,24.37142857142857,0,15,0.0
2425,2024/2025,711456,SC Freiburg,26.96551724137931,2,26,0.07692307692307693
2425,2024/2025,711456,VfL Bochum,27.580645161290324,1,13,0.07692307692307693
2425,2024/2025,711457,Bayer Leverkusen,25.903225806451612,4,20,0.2
2425,2024/2025,711457,TSG Hoffenheim,25.714285714285715,1,15,0.06666666666666667
2425,2024/2025,711458,Bayern Munich,25.970588235294116,6,23,0.2608695652173913
2425,2024/2025,711458,Holstein Kiel,27.107142857142858,1,5,0.2
2425,2024/2025,711459,Borussia Mönchengladbach,26.06896551724138,0,25,0.0
2425,2024/2025,711459,Eintracht Frankfurt,25.266666666666666,2,18,0.1111111111111111
2425,2024/2025,711460,Bayer Leverkusen,25.903225806451612,4,20,0.2
2425,2024/2025,711460,VfL Wolfsburg,25.4,3,9,0.3333333333333333
2425,2024/2025,711461,1. FC Union Berlin,28.0,2,12,0.16666666666666666
2425,2024/2025,711461,TSG Hoffenheim,25.714285714285715,1,7,0.14285714285714285
2425,2024/2025,711462,1. FC Heidenheim 1846,27.79310344827586,0,7,0.0
2425,2024/2025,711462,SC Freiburg,26.96551724137931,3,15,0.2
2425,2024/2025,711463,FC Augsburg,26.235294117647058,2,29,0.06896551724137931
2425,2024/2025,711463,Mainz,27.642857142857142,3,5,0.6
2425,2024/2025,711464,Holstein Kiel,27.107142857142858,2,14,0.14285714285714285
2425,2024/2025,711464,VfL Bochum,27.580645161290324,2,14,0.14285714285714285
2425,2024/2025,711465,Borussia Dortmund,25.37142857142857,1,7,0.14285714285714285
2425,2024/2025,711465,VfB Stuttgart,25.15625,5,17,0.29411764705882354
2425,2024/2025,711466,Bayern Munich,25.970588235294116,5,25,0.2
2425,2024/2025,711466,Werder Bremen,26.21875,0,0,
2425,2024/2025,711467,RB Leipzig,24.37142857142857,0,10,0.0
2425,2024/2025,711467,St. Pauli,26.176470588235293,0,17,0.0
2425,2024/2025,711468,1. FC Heidenheim 1846,27.79310344827586,2,14,0.14285714285714285
2425,2024/2025,711468,Mainz,27.642857142857142,0,7,0.0
2425,2024/2025,711469,Borussia Dortmund,25.37142857142857,4,23,0.17391304347826086
2425,2024/2025,711469,VfL Bochum,27.580645161290324,2,10,0.2
2425,2024/2025,711470,1. FC Union Berlin,28.0,0,9,0.0
2425,2024/2025,711470,Borussia Mönchengladbach,26.06896551724138,1,8,0.125
2425,2024/2025,711471,Bayer Leverkusen,25.903225806451612,1,3,0.3333333333333333
2425,2024/2025,711471,Bayern Munich,25.970588235294116,1,18,0.05555555555555555
2425,2024/2025,711472,VfB Stuttgart,25.15625,2,18,0.1111111111111111
2425,2024/2025,711472,VfL Wolfsburg,25.4,2,5,0.4
2425,2024/2025,711473,SC Freiburg,26.96551724137931,0,9,0.0
2425,2024/2025,711473,St. Pauli,26.176470588235293,3,10,0.3
2425,2024/2025,711474,FC Augsburg,26.235294117647058,0,7,0.0
2425,2024/2025,711474,RB Leipzig,24.37142857142857,4,17,0.23529411764705882
2425,2024/2025,711475,Eintracht Frankfurt,25.266666666666666,4,20,0.2
2425,2024/2025,711475,Holstein Kiel,27.107142857142858,2,10,0.2
2425,2024/2025,711476,TSG Hoffenheim,25.714285714285715,3,10,0.3
2425,2024/2025,711476,Werder Bremen,26.21875,4,23,0.17391304347826086
2425,2024/2025,711477,VfL Bochum,27.580645161290324,1,18,0.05555555555555555
2425,2024/2025,711477,VfL Wolfsburg,25.4,3,17,0.17647058823529413
2425,2024/2025,711478,TSG Hoffenheim,25.714285714285715,1,7,0.14285714285714285
2425,2024/2025,711478,VfB Stuttgart,25.15625,1,20,0.05
2425,2024/2025,711479,SC Freiburg,26.96551724137931,1,15,0.06666666666666667
2425,2024/2025,711479,Werder Bremen,26.21875,0,12,0.0
2425,2024/2025,711480,Mainz,27.642857142857142,3,8,0.375
2425,2024/2025,711480,St. Pauli,26.176470588235293,0,19,0.0
2425,2024/2025,711481,1. FC Heidenheim 1846,27.79310344827586,0,14,0.0
2425,2024/2025,711481,RB Leipzig,24.37142857142857,1,13,0.07692307692307693
2425,2024/2025,711482,Bayern Munich,25.970588235294116,3,24,0.125
2425,2024/2025,711482,Eintracht Frankfurt,25.266666666666666,3,6,0.5
2425,2024/2025,711483,Bayer Leverkusen,25.903225806451612,2,23,0.08695652173913043
2425,2024/2025,711483,Holstein Kiel,27.107142857142858,2,8,0.25
2425,2024/2025,711484,1. FC Union Berlin,28.0,2,14,0.14285714285714285
2425,2024/2025,711484,Borussia Dortmund,25.37142857142857,1,8,0.125
2425,2024/2025,711485,Borussia Mönchengladbach,26.06896551724138,1,11,0.09090909090909091
2425,2024/2025,711485,FC Augsburg,26.235294117647058,2,15,0.13333333333333333
2425,2024/2025,711486,VfL Wolfsburg,25.4,2,14,0.14285714285714285
2425,2024/2025,711486,Werder Bremen,26.21875,4,15,0.26666666666666666
2425,2024/2025,711487,TSG Hoffenheim,25.714285714285715,3,12,0.25
2425,2024/2025,711487,VfL Bochum,27.580645161290324,1,13,0.07692307692307693
2425,2024/2025,711488,FC Augsburg,26.235294117647058,1,9,0.1111111111111111
